uri	http://www.wikidata.org/entity/Q23366230	fr	literal	République de Genève
uri	http://www.wikidata.org/entity/Q16	fr	literal	Canada
uri	http://www.wikidata.org/entity/Q757	fr	literal	Saint-Vincent-et-les-Grenadines
uri	http://www.wikidata.org/entity/Q17	fr	literal	Japon
uri	http://www.wikidata.org/entity/Q766	fr	literal	Jamaïque
uri	http://www.wikidata.org/entity/Q760	fr	literal	Sainte-Lucie
uri	http://www.wikidata.org/entity/Q20	fr	literal	Norvège
uri	http://www.wikidata.org/entity/Q763	fr	literal	Saint-Christophe-et-Niévès
uri	http://www.wikidata.org/entity/Q769	fr	literal	Grenade
uri	http://www.wikidata.org/entity/Q774	fr	literal	Guatemala
uri	http://www.wikidata.org/entity/Q781	fr	literal	Antigua-et-Barbuda
uri	http://www.wikidata.org/entity/Q783	fr	literal	Honduras
uri	http://www.wikidata.org/entity/Q778	fr	literal	Bahamas
uri	http://www.wikidata.org/entity/Q27	fr	literal	Irlande
uri	http://www.wikidata.org/entity/Q31	fr	literal	Belgique
uri	http://www.wikidata.org/entity/Q30	fr	literal	États-Unis
uri	http://www.wikidata.org/entity/Q790	fr	literal	Haïti
uri	http://www.wikidata.org/entity/Q28	fr	literal	Hongrie
uri	http://www.wikidata.org/entity/Q786	fr	literal	République dominicaine
uri	http://www.wikidata.org/entity/Q29	fr	literal	Espagne
uri	http://www.wikidata.org/entity/Q32	fr	literal	Luxembourg
uri	http://www.wikidata.org/entity/Q784	fr	literal	Dominique
uri	http://www.wikidata.org/entity/Q792	fr	literal	Salvador
uri	http://www.wikidata.org/entity/Q34	fr	literal	Suède
uri	http://www.wikidata.org/entity/Q35	fr	literal	Danemark
uri	http://www.wikidata.org/entity/Q794	fr	literal	Iran
uri	http://www.wikidata.org/entity/Q36	fr	literal	Pologne
uri	http://www.wikidata.org/entity/Q801	fr	literal	Israël
uri	http://www.wikidata.org/entity/Q805	fr	literal	Yémen
uri	http://www.wikidata.org/entity/Q810	fr	literal	Jordanie
uri	http://www.wikidata.org/entity/Q804	fr	literal	Panama
uri	http://www.wikidata.org/entity/Q37	fr	literal	Lituanie
uri	http://www.wikidata.org/entity/Q38	fr	literal	Italie
uri	http://www.wikidata.org/entity/Q811	fr	literal	Nicaragua
uri	http://www.wikidata.org/entity/Q796	fr	literal	Irak
uri	http://www.wikidata.org/entity/Q813	fr	literal	Kirghizistan
uri	http://www.wikidata.org/entity/Q40	fr	literal	Autriche
uri	http://www.wikidata.org/entity/Q817	fr	literal	Koweït
uri	http://www.wikidata.org/entity/Q39	fr	literal	Suisse
uri	http://www.wikidata.org/entity/Q43	fr	literal	Turquie
uri	http://www.wikidata.org/entity/Q800	fr	literal	Costa Rica
uri	http://www.wikidata.org/entity/Q41	fr	literal	Grèce
uri	http://www.wikidata.org/entity/Q77	fr	literal	Uruguay
uri	http://www.wikidata.org/entity/Q45	fr	literal	Portugal
uri	http://www.wikidata.org/entity/Q33	fr	literal	Finlande
uri	http://www.wikidata.org/entity/Q819	fr	literal	Laos
uri	http://www.wikidata.org/entity/Q826	fr	literal	Maldives
uri	http://www.wikidata.org/entity/Q833	fr	literal	Malaisie
uri	http://www.wikidata.org/entity/Q79	fr	literal	Égypte
uri	http://www.wikidata.org/entity/Q836	fr	literal	Birmanie
uri	http://www.wikidata.org/entity/Q114	fr	literal	Kenya
uri	http://www.wikidata.org/entity/Q822	fr	literal	Liban
uri	http://www.wikidata.org/entity/Q851	fr	literal	Arabie saoudite
uri	http://www.wikidata.org/entity/Q837	fr	literal	Népal
uri	http://www.wikidata.org/entity/Q863	fr	literal	Tadjikistan
uri	http://www.wikidata.org/entity/Q869	fr	literal	Thaïlande
uri	http://www.wikidata.org/entity/Q858	fr	literal	Syrie
uri	http://www.wikidata.org/entity/Q117	fr	literal	Ghana
uri	http://www.wikidata.org/entity/Q145	fr	literal	Royaume-Uni
uri	http://www.wikidata.org/entity/Q142	fr	literal	France
uri	http://www.wikidata.org/entity/Q874	fr	literal	Turkménistan
uri	http://www.wikidata.org/entity/Q854	fr	literal	Sri Lanka
uri	http://www.wikidata.org/entity/Q884	fr	literal	Corée du Sud
uri	http://www.wikidata.org/entity/Q96	fr	literal	Mexique
uri	http://www.wikidata.org/entity/Q155	fr	literal	Brésil
uri	http://www.wikidata.org/entity/Q842	fr	literal	Oman
uri	http://www.wikidata.org/entity/Q846	fr	literal	Qatar
uri	http://www.wikidata.org/entity/Q843	fr	literal	Pakistan
uri	http://www.wikidata.org/entity/Q115	fr	literal	Éthiopie
uri	http://www.wikidata.org/entity/Q159	fr	literal	Russie
uri	http://www.wikidata.org/entity/Q889	fr	literal	Afghanistan
uri	http://www.wikidata.org/entity/Q916	fr	literal	Angola
uri	http://www.wikidata.org/entity/Q912	fr	literal	Mali
uri	http://www.wikidata.org/entity/Q878	fr	literal	Émirats arabes unis
uri	http://www.wikidata.org/entity/Q881	fr	literal	Viêt Nam
uri	http://www.wikidata.org/entity/Q183	fr	literal	Allemagne
uri	http://www.wikidata.org/entity/Q148	fr	literal	République populaire de Chine
uri	http://www.wikidata.org/entity/Q917	fr	literal	Bhoutan
uri	http://www.wikidata.org/entity/Q924	fr	literal	Tanzanie
uri	http://www.wikidata.org/entity/Q184	fr	literal	Biélorussie
uri	http://www.wikidata.org/entity/Q929	fr	literal	République centrafricaine
uri	http://www.wikidata.org/entity/Q191	fr	literal	Estonie
uri	http://www.wikidata.org/entity/Q902	fr	literal	Bangladesh
uri	http://www.wikidata.org/entity/Q921	fr	literal	Brunei
uri	http://www.wikidata.org/entity/Q928	fr	literal	Philippines
uri	http://www.wikidata.org/entity/Q211	fr	literal	Lettonie
uri	http://www.wikidata.org/entity/Q948	fr	literal	Tunisie
uri	http://www.wikidata.org/entity/Q953	fr	literal	Zambie
uri	http://www.wikidata.org/entity/Q945	fr	literal	Togo
uri	http://www.wikidata.org/entity/Q189	fr	literal	Islande
uri	http://www.wikidata.org/entity/Q213	fr	literal	République tchèque
uri	http://www.wikidata.org/entity/Q217	fr	literal	Moldavie
uri	http://www.wikidata.org/entity/Q958	fr	literal	Soudan du Sud
uri	http://www.wikidata.org/entity/Q215	fr	literal	Slovénie
uri	http://www.wikidata.org/entity/Q214	fr	literal	Slovaquie
uri	http://www.wikidata.org/entity/Q221	fr	literal	Macédoine du Nord
uri	http://www.wikidata.org/entity/Q222	fr	literal	Albanie
uri	http://www.wikidata.org/entity/Q218	fr	literal	Roumanie
uri	http://www.wikidata.org/entity/Q954	fr	literal	Zimbabwe
uri	http://www.wikidata.org/entity/Q962	fr	literal	Bénin
uri	http://www.wikidata.org/entity/Q212	fr	literal	Ukraine
uri	http://www.wikidata.org/entity/Q225	fr	literal	Bosnie-Herzégovine
uri	http://www.wikidata.org/entity/Q219	fr	literal	Bulgarie
uri	http://www.wikidata.org/entity/Q970	fr	literal	Comores
uri	http://www.wikidata.org/entity/Q967	fr	literal	Burundi
uri	http://www.wikidata.org/entity/Q224	fr	literal	Croatie
uri	http://www.wikidata.org/entity/Q974	fr	literal	République démocratique du Congo
uri	http://www.wikidata.org/entity/Q965	fr	literal	Burkina Faso
uri	http://www.wikidata.org/entity/Q977	fr	literal	Djibouti
uri	http://www.wikidata.org/entity/Q228	fr	literal	Andorre
uri	http://www.wikidata.org/entity/Q963	fr	literal	Botswana
uri	http://www.wikidata.org/entity/Q229	fr	literal	Chypre
uri	http://www.wikidata.org/entity/Q983	fr	literal	Guinée équatoriale
uri	http://www.wikidata.org/entity/Q971	fr	literal	République du Congo
uri	http://www.wikidata.org/entity/Q232	fr	literal	Kazakhstan
uri	http://www.wikidata.org/entity/Q230	fr	literal	Géorgie
uri	http://www.wikidata.org/entity/Q227	fr	literal	Azerbaïdjan
uri	http://www.wikidata.org/entity/Q986	fr	literal	Érythrée
uri	http://www.wikidata.org/entity/Q233	fr	literal	Malte
uri	http://www.wikidata.org/entity/Q1000	fr	literal	Gabon
uri	http://www.wikidata.org/entity/Q235	fr	literal	Monaco
uri	http://www.wikidata.org/entity/Q1006	fr	literal	Guinée
uri	http://www.wikidata.org/entity/Q1005	fr	literal	Gambie
uri	http://www.wikidata.org/entity/Q1007	fr	literal	Guinée-Bissau
uri	http://www.wikidata.org/entity/Q1008	fr	literal	Côte d'Ivoire
uri	http://www.wikidata.org/entity/Q1009	fr	literal	Cameroun
uri	http://www.wikidata.org/entity/Q1013	fr	literal	Lesotho
uri	http://www.wikidata.org/entity/Q237	fr	literal	Vatican
uri	http://www.wikidata.org/entity/Q1011	fr	literal	Cap-Vert
uri	http://www.wikidata.org/entity/Q236	fr	literal	Monténégro
uri	http://www.wikidata.org/entity/Q1016	fr	literal	Libye
uri	http://www.wikidata.org/entity/Q1014	fr	literal	Liberia
uri	http://www.wikidata.org/entity/Q238	fr	literal	Saint-Marin
uri	http://www.wikidata.org/entity/Q244	fr	literal	Barbade
uri	http://www.wikidata.org/entity/Q242	fr	literal	Belize
uri	http://www.wikidata.org/entity/Q241	fr	literal	Cuba
uri	http://www.wikidata.org/entity/Q1025	fr	literal	Mauritanie
uri	http://www.wikidata.org/entity/Q252	fr	literal	Indonésie
uri	http://www.wikidata.org/entity/Q1027	fr	literal	Maurice
uri	http://www.wikidata.org/entity/Q1019	fr	literal	Madagascar
uri	http://www.wikidata.org/entity/Q1028	fr	literal	Maroc
uri	http://www.wikidata.org/entity/Q258	fr	literal	Afrique du Sud
uri	http://www.wikidata.org/entity/Q1030	fr	literal	Namibie
uri	http://www.wikidata.org/entity/Q1020	fr	literal	Malawi
uri	http://www.wikidata.org/entity/Q1029	fr	literal	Mozambique
uri	http://www.wikidata.org/entity/Q265	fr	literal	Ouzbékistan
uri	http://www.wikidata.org/entity/Q262	fr	literal	Algérie
uri	http://www.wikidata.org/entity/Q1032	fr	literal	Niger
uri	http://www.wikidata.org/entity/Q1037	fr	literal	Rwanda
uri	http://www.wikidata.org/entity/Q298	fr	literal	Chili
uri	http://www.wikidata.org/entity/Q1039	fr	literal	Sao Tomé-et-Principe
uri	http://www.wikidata.org/entity/Q1033	fr	literal	Nigeria
uri	http://www.wikidata.org/entity/Q334	fr	literal	Singapour
uri	http://www.wikidata.org/entity/Q1041	fr	literal	Sénégal
uri	http://www.wikidata.org/entity/Q347	fr	literal	Liechtenstein
uri	http://www.wikidata.org/entity/Q1036	fr	literal	Ouganda
uri	http://www.wikidata.org/entity/Q398	fr	literal	Bahreïn
uri	http://www.wikidata.org/entity/Q1044	fr	literal	Sierra Leone
uri	http://www.wikidata.org/entity/Q1042	fr	literal	Seychelles
uri	http://www.wikidata.org/entity/Q1049	fr	literal	Soudan
uri	http://www.wikidata.org/entity/Q1050	fr	literal	Eswatini
uri	http://www.wikidata.org/entity/Q12560	fr	literal	Empire ottoman
uri	http://www.wikidata.org/entity/Q403	fr	literal	Serbie
uri	http://www.wikidata.org/entity/Q29999	fr	literal	Pays-Bas
uri	http://www.wikidata.org/entity/Q1045	fr	literal	Somalie
uri	http://www.wikidata.org/entity/Q399	fr	literal	Arménie
uri	http://www.wikidata.org/entity/Q408	fr	literal	Australie
uri	http://www.wikidata.org/entity/Q550374	fr	literal	République sud-africaine du Transvaal
uri	http://www.wikidata.org/entity/Q671362	fr	literal	Principauté de Tourov et Pinsk
uri	http://www.wikidata.org/entity/Q738264	fr	literal	Los Altos
uri	http://www.wikidata.org/entity/Q62389	fr	literal	État libre islandais
uri	http://www.wikidata.org/entity/Q419	fr	literal	Pérou
uri	http://www.wikidata.org/entity/Q756617	fr	literal	Royaume du Danemark
uri	http://www.wikidata.org/entity/Q414	fr	literal	Argentine
uri	http://www.wikidata.org/entity/Q423	fr	literal	Corée du Nord
uri	http://www.wikidata.org/entity/Q574	fr	literal	Timor oriental
uri	http://www.wikidata.org/entity/Q424	fr	literal	Cambodge
uri	http://www.wikidata.org/entity/Q657	fr	literal	Tchad
uri	http://www.wikidata.org/entity/Q664	fr	literal	Nouvelle-Zélande
uri	http://www.wikidata.org/entity/Q668	fr	literal	Inde
uri	http://www.wikidata.org/entity/Q672	fr	literal	Tuvalu
uri	http://www.wikidata.org/entity/Q683	fr	literal	Samoa
uri	http://www.wikidata.org/entity/Q691	fr	literal	Papouasie-Nouvelle-Guinée
uri	http://www.wikidata.org/entity/Q686	fr	literal	Vanuatu
uri	http://www.wikidata.org/entity/Q678	fr	literal	Tonga
uri	http://www.wikidata.org/entity/Q685	fr	literal	Îles Salomon
uri	http://www.wikidata.org/entity/Q697	fr	literal	Nauru
uri	http://www.wikidata.org/entity/Q702	fr	literal	États fédérés de Micronésie
uri	http://www.wikidata.org/entity/Q709	fr	literal	Îles Marshall
uri	http://www.wikidata.org/entity/Q695	fr	literal	Palaos
uri	http://www.wikidata.org/entity/Q710	fr	literal	Kiribati
uri	http://www.wikidata.org/entity/Q711	fr	literal	Mongolie
uri	http://www.wikidata.org/entity/Q712	fr	literal	Fidji
uri	http://www.wikidata.org/entity/Q717	fr	literal	Venezuela
uri	http://www.wikidata.org/entity/Q734	fr	literal	Guyana
uri	http://www.wikidata.org/entity/Q736	fr	literal	Équateur
uri	http://www.wikidata.org/entity/Q739	fr	literal	Colombie
uri	http://www.wikidata.org/entity/Q750	fr	literal	Bolivie
uri	http://www.wikidata.org/entity/Q730	fr	literal	Suriname
uri	http://www.wikidata.org/entity/Q754	fr	literal	Trinité-et-Tobago
uri	http://www.wikidata.org/entity/Q733	fr	literal	Paraguay
